
hyperbmp 6 "['""svenweb""']"
Hyperbola 7 []
hypercouch 12 []
hyperestraier 142 []
hyperloglog 26142 []
hyperspy 1801 []
hyphenation 11 []
hyphenator 18 []
HypnoAPNSWrapper 17 []
hypua2jamo 341 []
i18n 2949 "['py'  'babel']"
i18n-string 12 []
ibanlib 10 []
Ibid 10 "['BeautifulSoup'  'configobj>=4.7.0'  'dnspython'  'feedparser'  'html2text'  'html5lib'  'jinja'  'pyopenssl'  'PyStemmer'  'python-dateutil'  'SOAPpy'  'SQLAlchemy>=0.5'  '<0.6a'  '# Works with >=0.4.6 except on OS X\n    Twisted'  'wokkel>=0.6.3']"
ibmm2gv 15 ['# -*- Extra requirements: -*-\n          argparse']
icapp 10 []
iccommunity.core 15 "['setuptools'  '# -*- Extra requirements: -*-']"
icemac.ab.importxls 46 "['icemac.ab.importer > 0.9'  'setuptools'  'xlrd']"
icoFlux 15 []
id3encodingconverter 7 []
identeco 13 "['""pytz""'  '""python-openid""']"
identi 17 "['oauth2'  'requests'  'requests-oauth'  'django']"
ieee754bin 10 []
iep 4 []
ifstat 18 ['# -*- Extra requirements: -*-']
ignore 76 []
igrep 24 "['PIL'  'ImageUtils'  'ScriptUtils']"
ihttp 282 []
imagehelper 65 []
ImageScales 12 "['setuptools'  '# -*- Extra requirements: -*-']"
ImageUtils 37 ['PIL']
Imaginary 26 []
imaprelay 12 []
imgurfs 11 []
iminuit 12170 []
ImmutablePy 10 []
imobis 30 []
importchecker 482 ['setuptools']
importd 189 []
importlib 26323 []
impress 43 ['# -*- Extra requirements: -*-\n          Sphinx']
imstool 8 []
inbox 59 "['gevent'  'logbook']"
incf.countryutils 1244 "['setuptools'  '# -*- Extra requirements: -*-']"
indeed 196 ['requests==0.14.1']
indexer 336 []
indextank 165 []
indianrailways 5 "['""BeautifulSoup""']"
indicted 10 []
inexactsearch 10554 []
inferno 16 []
infi 496 []
infi.bunch 118 []
infi.dtypes.wwn 1158 []
infi.execute 654 []
infi.git_mirror 57 []
infinispan 16 []
infi.pyutils 1629 []
infi.unittest 527 []
inflect_dj 15 []
inflection 2117603 []
Inflector 18968 []
infomedia-python 13 []
InformixDB 114 []
infpy 36 []
infrae.buildout 12 []
infrae.cache 18 "['Beaker'  'repoze.lru']"
infrae.layout 7 "['Zope2 >= 2.12.4'  'five.grok'  'setuptools'  'infrae.wsgi']"
infrae.paster 15 []
infrae.rest 62 "['five.grok'  'grokcore.view'  'martian'  'setuptools'  'zeam.component'  'zope.browser'  'zope.component'  'zope.event'  'zope.interface'  'zope.location'  'zope.publisher'  'zope.traversing']"
infrae.subversion 61 []
infrae.testbrowser 19 []
infrae.testing 13 "['Zope2'  'BeautifulSoup'  'grokcore.component'  'setuptools'  'zope.component'  'zope.configuration'  'zope.event'  'zope.processlifetime'  'zope.site'  'zope.testing']"
IngeniSkel 58 "['""ZopeSkel""'  '""Sphinx""'  '""zc.buildout""'  '""lovely.buildouthttp""'  '""buildout.dumppickedversions""']"
ingranalyze 36 "['""bioasp >= 0.12dev""']"
iniconfig 6551815 []
Inirama 72 []
INITools 104441 []
Inject 16783 []
inmembrane 20 "['""suds >= 0.4""'  '""BeautifulSoup >= 3.2.1""'  '""twill >= 0.9""'  '""requests >= 0.14.2""']"
ino 162 []
InPlace 18 []
inputgen 8 []
inqbus.bannerrotation 13 "['setuptools'  'plone.browserlayer'  'z3c.form'  'plone.z3cform'  'plone.app.z3cform'  '# -*- Extra requirements: -*-']"
inqbus.collection.proxy 11 "['setuptools'  'archetypes.schemaextender'  '# -*- Extra requirements: -*-']"
inqbus.folderlistings 10 "['setuptools'  '# -*- Extra requirements: -*-']"
inquant.contentmirror 9 "['setuptools'  '# -*- Extra requirements: -*-']"
inquant.recipe.download 12 "['# -*- Extra requirements: -*-\n          ""gocept.download""'  '""zc.buildout""'  '""setuptools""']"
inrex 11 []
insanities 10 []
InsideTrac 14 "['feedparser'  'trac>=0.11.5'  'TracScheduler'  'IniAdmin']"
insight-bert 13 []
inspector 97 []
inspyred 1013 []
instapy 7278 ['# -*- Extra requirements: -*-']
instax 20 "['""statsd>=0.5.1""']"
interruptingcow 12040 []
iomock 7 []
IOSSHy 15 []
IOTk 12 []
IPTCInfo 16914 []
ipy_table 642 []
irregular 6 []
IrssiNotifier 35 []
isbn_hyphenate 28 []
ish 13 []
iso3166 184829 []
iso-8601 232 []
isoenv 6 "['argparse'  'nose']"
isorted 14 []
isotoma.depends.plone4_1 12 []
isotoma.django.bootstrap 5 []
isotoma.plone.defang 12 ['ZODB3']
isotoma.recipe.apache 77 []
isotoma.recipe.buildbot 57 []
isotoma.recipe.depcheck 23 []
isotoma.recipe.distros 9 []
isotoma.recipe.django 25 "['zc.buildout'  'zc.recipe.egg'  'Django']"
isotoma.recipe.eggpaths 13 []
isotoma.recipe.facts 131 []
isotoma.recipe.gocaptain 25 []
isotoma.recipe.portmap 9 []
isotoma.recipe.postdeploy 19 []
isotoma.recipe.squid 23 []
isotoma.recipe.template 18 []
isotoma.recipe.varnish 50 []
isotoma.recipe.zeopack 10 []
isotoma.recipe.zope2instance 18 []
isotoma.zope.testpythonscript 9 []
isounidecode 652 []
isoweek 96320 []
isso 252 "['werkzeug'  'itsdangerous']"
issuetracker 12 []
italianskin.tool 20 "['setuptools'  '# -*- Extra requirements: -*-']"
IterDict 12 []
iterpipes 23 []
iterpipes3 7 []
iterplus 10 "['setuptools'  '# -*- Extra requirements: -*-']"
iterutils 704 []
iterxml 10 []
ITI1480A-linux 23 []
itimer 10 []
itools 56 []
its 53 []
itty 102 []
Ivolution 11 []
ivy-phylo 17 []
iw.email 35 "['setuptools'  'docutils'  'WebTest']"
iw.mailhost 10 "['setuptools'  '# -*- Extra requirements: -*-']"
iw.recipe.squid 32 "['setuptools'  'zope.testing'  'zc.buildout'  '# -*- Extra requirements: -*-\n          Cheetah']"
iw.sitestat 15 "['setuptools'  '# -*- Extra requirements: -*-\n          simplejson']"
IXDjango 35 "['""Django >= 1.3.0""'  '""pep8 >= 1.0.1""'  '""pylint >= 0.25.1""']"
IXOpenIDClient 9 "['""Django >= 1.3.0""'  '""pep8 >= 1.0.1""'  '""pylint >= 0.25.1""'  '""django-openid-auth >= 0.4""']"
j2 1412 "['Jinja2'  'argparse']"
jabbapylib 86 "['html5lib'  'psutil'  'pycurl'  'pytest'  'praw'  'untangle']"
jabberbot 55 []
jailtools 11 []
jarmodmoo 11 ['pyzmq>=0.12.1']
jasmine-splinter-runner 30 "['argparse>=1.2.1'  '<1.3.0'  'splinter>=0.4.3'  '<0.5.0'  'termcolor>=1.1.0'  '<1.2.0']"
javabridge 18381 []
javalang 11841 []
java-random 9203 []
javasphinx 808 "['""javalang>=0.9.1""']"
jb.recipe.supervisor 10 []
JCC 331 []
jcconv 3564 []
jcl 2 "['SQLObject>=0.8'  'pyxmpp>=1.0'  'pysqlite>=2.0']"
jellyfish 858306 []
jenkins-autojobs 123 []
jexp 17 []
jflow 6 []
jingo_minify 51 []
jinja2-cli 107792 "['jinja2'  'simplejson']"
jinja2modern 10 []
jira-python 417 "['requests>=0.13.6'  'ipython>=0.13'  'python-magic==0.4.2'  'tlslite==0.4.1']"
JitViewer 34 "['flask'  'pygments'  'simplejson'  'Jinja2>=2.6']"
jmbo-analytics 25 []
jmbo-chart 25 []
jmbo-competition 53 []
jmbo-contact 37 []
jmbo-facebook 21 []
jmbo-football 46 []
jmbo-generic 20 []
jmbo-music 65 []
jmbo-neo 45 []
jmbo-post 101 []
jmbo-show 44 []
jmbo-skeleton 75 []
jmbo-social 19 []
jmbo-twitter 63 []
jmc 2 "['""jcl==0.1b1""']"
jnius 934 []
jobmine 8 []
jobprogress 14 []
job_queue 15 []
jobtastic 2216 "['django>=1.3'  'django-celery'  'celery>=2.5']"
jocelyn 5 []
johnny-cache 1002 []
jones 86 []
jongos 7 []
jonpy 78 []
josa 27 "['korean'  'hangulize']"
journal 75 []
journaltocs 7 []
joyce 27 []
jpath 3660 []
jp-grapheme-alt 9 []
jplephem 173741 []
jp-reading-alt 8 []
jProcessing 42 []
jprops 31182 []
jquery.javascript 34 []
jquery.layer 14 []
jrnl 657 []
js 933 "['fanstatic'  'setuptools']"
js.ace 12 "['fanstatic'  'setuptools']"
js.amcharts 13 "['fanstatic'  'setuptools']"
js.angular 217 "['fanstatic'  'setuptools']"
js.angular_ui 13 "['fanstatic'  'js.angular'  'setuptools']"
js.augment 9 "['fanstatic'  'setuptools']"
jsautobuild 11 []
jsb3 13 []
js.backbone 72 "['fanstatic'  'setuptools'  'js.underscore']"
js.bootstrap_image_gallery 18 "['fanstatic'  'js.jquery'  'js.bootstrap'  'setuptools']"
jsbridge 155 []
JSBuild 6 []
js.chosen 198 "['fanstatic'  'js.jquery'  'setuptools']"
js.ckeditor 12 "['fanstatic'  'setuptools']"
js.classy 88 "['fanstatic'  'setuptools']"
js.crossroads 10 "['fanstatic'  'js.signals'  'setuptools']"
js.d3 28 ['fanstatic']
js.deform 489 []
js.deform_bootstrap 21 []
jsDOMenu 18 []
js.foutbgone 5 "['fanstatic'  'setuptools']"
js.fullcalendar 44 "['fanstatic'  'js.jquery'  'setuptools']"
js.galleriffic 6 "['fanstatic'  'js.jquery'  'setuptools']"
js.glyphicons 7 "['fanstatic'  'setuptools']"
js.html5boilerplate 7 "['fanstatic'  'js.jquery'  'js.modernizr'  'setuptools']"
js.html5shiv 138 "['fanstatic'  'setuptools']"
js.jqgrid 88 "['fanstatic'  'js.jquery'  'js.jqueryui']"
jsjquery 6 []
js.jquery_ba_resize 7 "['fanstatic'  'setuptools']"
js.jquery_colorpicker 11 "['fanstatic'  'setuptools']"
js.jquery_datalink 31 "['fanstatic'  'setuptools']"
js.jquery_iphonecheckboxes 5 "['# -*- Extra requirements: -*-\n        fanstatic'  'setuptools'  'js.jquery']"
js.jquery_json 11 "['fanstatic'  'js.jquery'  'setuptools']"
js.jquery_maskedinput 395 "['fanstatic'  'js.jquery'  'setuptools']"
js.jquery_qunit 121 "['fanstatic'  'setuptools'  'js.jquery']"
js.jquery_simplemodal 7 "['fanstatic'  'setuptools']"
js.jquery_slimbox 10 "['fanstatic'  'setuptools'  'js.jquery']"
js.jquery_tablesorter 62 []
js.jquery_tooltip 8 "['fanstatic'  'js.jquery'  'setuptools']"
js.jqueryui_selectmenu 68 "['fanstatic'  'js.jqueryui'  'setuptools']"
js.jquery_utils 9 "['fanstatic'  'setuptools'  'js.jquery']"
js.json_template 37 "['fanstatic'  'setuptools']"
jslibs 16 []
jsonbot 34 []
jsonConfig 35 []
jsondate 901 []
JSON-Datetime 1074 ['simplejson']
json_diff 6294 []
json-document 19 "['json-schema-validator >= 2.1'  'simplejson']"
jsonf 10 "['""pygments""']"
jsonfield 412375 []
jsonfig 10 []
jsongit 9 []
jsonical 15 []
jsonklog 931 []
jsonlib 2662 []
json-mapper 236 []
jsonpickle 3868546 []
JSONPretty 15 ['simplejson']
jsonproxy 6 []
jsonpublish 358 "['""zope.proxy >= 3.6.1""'  '""zope.interface >= 3.8.0""'  '""repoze.lru >= 0.4""']"
jsonrequester 20 ['httplib2']
jsonrpc2-zeromq 27 "['""distribute""'  '""pyzmq<2.2""']"
JSONRPCBase 255 []
jsonrpclib 32292 []
jsonrpc_wrapper 9 []
jsonschema 15993613 []
json-schema-validator 444 ['simplejson >= 2.0.9']
jsonselect 12571 []
json-store 88 []
jsonstream 59 []
jsontemplate 126 []
jsontools 7 []
json_tools 1586 ['colorama']
jsonurl 179 []
jsonutil 75 ['simplejson >= 2.1.0']
jsonwidget 20 "['""simpleparse""']"
jspack 13 []
JsQt 25 ['lxml>=2.2.2']
js.raphael 12 "['fanstatic'  'setuptools']"
jsrequirements 10 []
jsroutes 54 "['""django""']"
js.signals 9 "['fanstatic'  'setuptools']"
js.strophe 16 "['fanstatic'  'setuptools']"
js.suggest 12 "['fanstatic'  'setuptools']"
jstestnetlib 10 ['r for r in open(requirements.txt)\n                      if r.strip() and not r.startswith(#)']
jstime 6 []
js.tinymce 950 "['fanstatic'  'setuptools']"
js.underscore 133 "['fanstatic'  'setuptools']"
js.yui 12 "['setuptools'  'fanstatic >= 0.11.1']"
jtmpl 17 ['jsontemplate']
jTransliterate 20 []
jubatu-chess 8 []
juju 1520 "['""zkpython""'  '""pyOpenSSL""'  '""pyyaml""'  '""twisted""'  '""txaws""'  '""txzookeeper""']"
Julep 14 []
july 1 ['tornado']
junction 20 []
jungleweb 8 []
Juno 25 []
jyu.rsslisting 8 "['setuptools'  'feedparser'  '# -*- Extra requirements: -*-']"
jz.cache 7 []
jz.datetime 8 []
jz.filerepresentation 7 []
jz.magic 5 []
kaa-base 19 []
kaa-display 20 []
kaa-metadata 31 []
kahgean 10 []
kairos 172 []
KalaPy 22 "['Werkzeug>=0.6.2'  'Jinja2>=2.4.1'  'Babel>=0.9.5'  'pytz>=2010h'  'Pygments>=1.3.1'  'simplejson>=2.1.1']"
kando 6 []
katcp 766 []
Kate-plugins 117 "['""pysmell==0.7.3""'  '""pep8==0.6.1""'  '""pyflakes==0.5.0""'  '""pyjslint==0.3.3""'  '""pyplete==0.0.2""'  '""simplejson==2.6.1""']"
kikola 14 []
Killbill 10 []
Kiln 8 []
kitchen 35097 []
Kivy 40117 []
kiwi-gtk 829 []
klaviyo 11599 ['requests == 0.13.2']
kleenex 18 "['coverage>=3.5'  'nose>=0.9'  'simplejson'  'SQLAlchemy>=0.7']"
kloutpy 7 []
knife 81 []
koansys.recipe.hooks 14 []
kokki 14 []
KoMar 7 []
kombu-multibroker 14 []
kombu-sqlalchemy 340 []
kong 9 []
Kook 62 []
korean 120 []
korovic 21 "['pyglet>=1.1.4'  'pymunk==2.1.0'  'pygame>=1.9.1'  'lepton==1.0b2'  'distribute>=0.6']"
kotti_dkbase 13 []
kotti_docs_theme 32 "['""Sphinx""']"
kotti_site_gallery 20 []
kotti_splashpage 8 []
kotti_theme_cerulean 9 ['Kotti']
kotti_theme_cosmo 7 ['Kotti']
kotti_theme_readable 16 ['Kotti']
kotti_theme_slate 9 ['Kotti']
kotti_theme_spruce 7 ['Kotti']
kotti_tinymce 115 []
kotti_twitter 19 ['Kotti>=0.2.4']
kpconsole 9 "['kpwrapper >=1.0.2'  'ipython']"
kph 174 []
kpwrapper 13 ['smart-m3-pythonKP >=0.9.0']
krbcontext 391 []
kronos 68 []
kryten 6 []
ks.installtool 8 "['x.strip() for x in open(""DEPENDENCIES.txt"").read().split(""\\n"") if x.strip()']"
ks.reference 5 "['setuptools'  'zope.interface'  'zope.component']"
kss.base 13 ['setuptools']
kss.demo 81 "['# -*- Extra requirements: -*-\n          setuptools'  'kss.core==1.4.7'  'elementtree']"
kss.plugin.cacheability 13 []
kss.plugin.livesearch 14 []
KTextSurfaceWriter 10 ['# -*- Extra requirements: -*-']
kundart.socialpublisher 8 []
kung 22 "['""pygments""'  '""argparse""']"
kupu.mashups 5 "['setuptools'  '# -*- Extra requirements: -*-']"
kurt 129 []
kuvalda 14 []
kvigall 7 []
kvlite 19 []
Kwartzite 7 []
kwonly 17 []
kyu_ar_kowd_jenereytor 8 []
l10n-checks 39 []
LabJackPython 2603 []
lala 27 []
lalistadesinde.portlet 9 "['setuptools'  '# -*- Extra requirements: -*-']"
lalita 25 []
LaMark 22 []
lanas 8 ['setuptools']
landslide 190 "['Jinja2'  'Markdown'  'Pygments'  'docutils']"
langacore.kit.common 107 []
langacore.kit.i18n 89 []
langacore.thingsweforget 5 []
Lantz 24 []
LargeRegression 11 []
Lasco 8 []
lastSoul 12 []
latex2markdown 39 []
latexcodec 74298 []
latimes-pluggablemaps-lametrorail 9 []
latimes-pluggablemaps-uscounties 26 []
latimes-qiklog 15 []
latimes-statestyle 25 []
latua 16 []
lava-kernel-ci-views 15 "['""lava-server""'  'versiontools >= 1.8']"
lava-raven 10 "['lava-server >= 0.9.1'  'raven >= 1.4.2'  'versiontools >= 1.8']"
lazyarray 498 "['""numpy >= 1.3""']"
lccc_mapper 13 []
lck.django 164 []
lctools 22 []
leftronic 29 []
Lemon 59 ['django-intellipages']
lemonade 10 []
lemon-dashboard 8 ['Lemon']
lemon-filebrowser 13 []
lemon-publications 13 []
lemon-robots 13 ['django-sitesutils']
lemon-tinymce 11 []
leocornus.recipe.wpmw 22 []
leotest 11 []
LEPL 27673 []
lepton 255 []
Leselys 8 "['docopt==0.5.0'  'flask==0.9'  'sofart'  'feedparser']"
lesscpy 28273 "['""ply""']"
lesscss 36 []
lettuce 4134 []
lettuce_webdriver 297 "['lettuce'  'selenium>=2.8.1']"
lexicon 560 []
lfm 53 []
lfp-reader 14 "['""Pillow""']"
LFPy 132 []
lfs-contact 35 ['setuptools']
lfs_sofortueberweisung 8 ['setuptools']
lggr 20 []
libacr 26 "['""feedparser""'  '""tw.jquery""'  '""tw.dynforms""'  '""BeautifulSoup""'  '""PIL""'  '""sprox""'  '""turbomail""'  '""TurboGears2 >= 2.0b7""'  '""Babel >=0.9.4""'  '""zope.sqlalchemy >= 0.4 ""'  '""repoze.tm2 >= 1.0a4""'  '""repoze.what-quickstart >= 1.0""']"
libagnos 20 []
libais 5418 []
libbattlelog 10 ['requests']
libel 27 []
libepub 12 []
libeventhub 8 ['eventlet']
libgreader 80 []
libleipzig 25 []
libmagic 21422 []
libmount 11 []
libnofi 10 []
libopencore 19 "['""httplib2""']"
libpgm 89 []
librarywatch 9 []
lib_rharris 13 []
libripoff 13 []
libsaas 581 []
libstorages 8 []
libtfr 208 []
libthirty 30 []
libthumbor 21229 "['""pyCrypto""']"
libxml2dom 122 []
lie_to_me 6 "['""pyvows""']"
life 30 []
ligeos 5 ['cython>=0.10.3']
lighty-template 11 []
likeminded 11 ['httplib2==0.6.0']
linaro-django-jsonfield 12 ['Django >= 1.0']
linaro-django-pagination 192 ['django >= 1.2']
linaro-graphics-dashboard 12 "['""lava-server >= 0.2""']"
linaro-json 18 ['simplejson >= 2.0.9']
lineage.proxyprops 8 "['setuptools'  '# -*- Extra requirements: -*-\n          collective.lineage'  'collective.proxyproperties']"
lineage.registry 69 "['setuptools'  'collective.lineage']"
linesman 610 []
lingua 7816 "['""polib""'  '""xlrd""'  '""xlwt""']"
LinguaPlus 12 "['setuptools'  'slc.outdated'  'Products.LinguaPlone'  'plone.app.iterate'  '# -*- Extra requirements: -*-']"
link 475 []
linkins 24 ['setuptools']
linkpath 9 "['httplib2'  'rdflib>=3.1.0']"
link-py 2 "['certifi==0.0.8'  'chardet==1.0.1'  'httplib2==0.7.4'  'oauth2==1.5.211'  'requests==0.11.2'  'requests-oauth==0.3.0'  'simplejson==2.5.0'  'wsgiref==0.1.2']"
Links 66 []
links-collection 22 []
links-luxuryadmin 39 []
linkzilla 14 []
linode 38 []
LinOtpUserIdResolver 57 []
linuxdvb 11 []
list115utils 8 []
ListComparator 7 ['elementtree']
ListeningSocketHandler 11 []
LitleSdkPython 19 ['PyXB']
littletable 284 []
liu-anslagstavlan 11 ['setuptools']
livestreamer 1230 []
live_stylus 30 "['""stylus""'  '""watchdog""']"
lizpop 9 []
ll-xist 4223 "['""cssutils == 0.9.8""']"
lmj.sound 3 "['scipy'  'scikits.audiolab'  'scikits.samplerate']"
lmj.trm 1 []
lmsh 13 "['suds'  'argparse'  'texttable']"
LNT 55 "['SQLAlchemy'  'Flask']"
loadcsv 14 []
LocalBitTorrentFileFinder 12 []
locales-test 14 []
localmail 345 "['""Twisted >= 11.0.0""']"
localwiki-geocode-pagenames 7 []
locdic 8 "['""bottle>=0.9.5""'  '# ""PyGtk>=2.22""'  '# this line causes try to install PyGtk from source code (and fails).\n        # ""pywebkitgtk>=1.1.8""'  '# this line'  'too.']"
lock_file 55 []
locu 39 []
locustio 190410 "['""gevent>=0.13""'  '""flask>=0.8""'  '""requests==0.14.1""']"
lodstats 8 []
log2jsconsole 14 ['Werkzeug']
log4mongo 1752 ['pymongo']
logan 673 []
Logbook 167259 []
logcat-color 45 []
log_colorizer 4604 []
logfilter 34 []
logfollow-server 9 "['tornado>=2.1.1'  'sockjs-tornado>=0.0.1']"
loggerglue 299 "['setuptools'  'pyparsing']"
loggerhead 10 []
logging_tree 14648 []
logging_unterpolation 644 []
logglyproxy 9 "['setuptools'  'gevent']"
loghacks 9 []
logilab-astng 7332 []
logilab-common 108697 []
logilab-database 1348 []
logilab-mtconverter 1178 []
logilabvm 10 []
logilab-vm 7 []
loginform 842 []
loglet 6 []
logprism 13 []
logrotate 17 []
logstash 740 []
logtools 51 []
lomap 17 []
longdivision 8 []
longtroll 6 []
look-at 9 []
loom 79 []
loopiadnssync 9 []
Loopy 18 []
lorem-ipsum-generator 1351 []
loud 8 "['""nose>=0.1.0""']"
lovely.buildouthttp 51 []
lovely.jsonrpc 24 []
lovely.recipe 68 []
lovely.recipe.cappuccino 17 []
lovely.remotetask 90 []
lovely.responsecache 9 []
lovely.session 19 []
lovely.tag 46 []
lovely.tal 48 []
lpaste 68 []
LPBS 10 []
lpjsmin 31 []
LRSignature 65 []
lru 718 []
lsr.SID 9 []
ls-thrift-py-hadoop 17 []
ltchinese 9 []
ltmo 2 "['PIL'  'markdown'  'psycopg2'  'django'  'django-tagging'  'django-pagination']"
lucene-querybuilder 457 []
lucido 15 ['PyYAML>=3.10']
ludibrio 87 ['doctestcommand']
luminoso-api 124 "['requests < 1.0'  'chardet']"
magento 1840 ['suds>=0.3.9']
magicembed 25 []
magicword 10 []
magnatune 13 ['lxml']
magnum 253 []
mahotas 20934 []
mailgun 498 ['pyactiveresource==1.0.1']
mailing-list-filter 26 []
mailserver 9 []
MailShake 311 []
mailsink 13 []
mailsnake 4617 []
mailto 9 ['bottle>=0.11']
maitai 7 "['webob'  '# These are for tests.\n          coverage'  'nose>=1.1'  'nose-cover3'  'webtest']"
maju_test 14 []
mako-pipeline 6 "['""mako""']"
mako-version-tag 23 "['setuptools'  'mako']"
makuo 36 []
Mallet 28 ['simplejson>=2.0']
mallory 42 []
maluuba_napi 7 ['requests >= 0.14.1']
mamopublic 7 []
Manager 796 "['""Foundations>=2.0.4""']"
mandrel 33 "['mock'  'PyYAML']"
mandrill 86831 []
mandy 15 ['setuptools']
mangrove 6 []
manicscript 12 []
ManifestDestiny 111 []
manifesto 77 ['bencode']
Mantissa 80 []
mantrid 15 []
manuel 2683 "['setuptools'  'six']"
manuelpi.fakemodule 10 "['setuptools'  'manuel']"
manysim 11 ['boto']
mapfish 45 []
mapfish.plugin.client 38 []
maplot 45 []
MapProxy 1404 []
mapq 118 "['requests'  'simplejson']"
mapscript 164 []
marcdb 16 []
marchanddesable 10 []
Marie 35 []
maried 12 []
marionette 22 []
marionette_client 413 []
mariposa 11 []
marisa-trie 157283 []
mark 220 []
mark3 15 []
Markdown 6241718 []
markdown2latex 20 ['Markdown>=1.5']
markdown2Mathjax 28 []
markdown-macros 102 "['""distribute""'  '""Markdown>=2.1.1""']"
Markdown.ReCaptcha 8 []
markerlib 1136 []
Marketplace 49 "['httplib2'  'oauth2'  'requests']"
markowik 2 []
markup 356 ['# -*- Extra requirements: -*-']
Markups 483 []
MarkupSafe 33566520 []
markuputils 2 []
marky 26 []
maro 15 []
marrie 21 "['argparse'  'feedparser']"
Marrja_Mail 17 "['""Jinja2>=2.6""'  '""marrow.mailer>=4.0.0""']"
marteau 4 []
martian 30059 "['zope.interface'  'setuptools']"
martINI 58 "['# -*- Extra requirements: -*-\n         WebOb'  'Paste'  'PasteScript'  'genshi']"
Matalg 7 []
matchmaker 24 []
matchsticks 7 []
math115utils 17 []
mathchem 120 []
mattd.plugins.taskwarrior 19 []
mbutil 3604 []
md5cracker 14 []
mdemos.feeds 11 "['""moksha>=0.7.0a""'  '""tw2.jqplugins.dynatree""'  '""tw2.jqplugins.cookies""']"
md.py 11 []
mdx_video 168 []
megrok.jinja 5 "['setuptools'  'grokcore.component'  'grokcore.view'  'grokcore.viewlet'  'Jinja2'  'simplejson'  'pyyaml']"
megrok.kss 23 "['setuptools'  'grok>=0.13'  'kss.core>=1.4'  '<1.4.99'  '# -*- Extra requirements: -*-']"
megrok.layout 33 "['grokcore.component'  'grokcore.formlib'  'grokcore.message'  'grokcore.security'  'grokcore.view >= 2.3'  'martian'  'setuptools'  'zope.component >= 3.9.1'  'zope.interface'  'zope.publisher']"
megrok.pagelet 14 "['setuptools'  'martian'  'grokcore.component'  'z3c.template'  'grok'  '# just for the ViewGrokker']"
megrok.rendersource 9 "['setuptools'  'grokcore.view'  '# -*- Extra requirements: -*-']"
megrok.resourceviewlet 13 "['fanstatic'  'grokcore.viewlet'  'setuptools'  'zope.schema'  'zope.viewlet']"
megrok.trails 7 "['setuptools'  'grok'  '# Add extra requirements here']"
megrok.traject 16 "['setuptools'  'grok'  '# for grok.Traverser'  'ideally get rid of that\n                        traject'  'martian'  'grokcore.component'  'zope.publisher'  'zope.component']"
megrok.z3cform.composed 10 []
megrok.z3cform.crud 8 "['setuptools'  'grokcore.view'  'grokcore.component'  'z3c.batching'  'z3c.form>=2.1'  'megrok.z3cform.base']"
megrok.z3cform.layout 11 "['setuptools'  'grokcore.view'  'megrok.z3cform.base'  'megrok.pagetemplate']"
megrok.z3cform.tabular 9 "['setuptools'  'grok'  'z3c.tabular'  'megrok.layout'  'megrok.z3cform.base'  'megrok.z3cform.ui'  'megrok.z3ctable']"
megrok.z3cform.ui 9 "['setuptools'  'grok'  'z3c.formui']"
mekk.feeds 15 "['lxml'  'simplejson'  'keyring'  'mekk.greader>=1.2.3']"
mekk.greader 16 "['lxml'  'simplejson']"
mekk.nozbe 17 "['Twisted'  'simplejson'  'keyring']"
mekk.postrank 4 ['simplejson']
mekk.rtm 3 "['simplejson'  'keyring>=0.3'  'python-dateutil']"
mekk.rtmimport 8 "['simplejson'  'RtmAPI>=0.3.3'  '#http://pypi.python.org/pypi/RtmAPI/0.3.1\n        keyring>=0.3']"
mekk.xmind 14 ['lxml >= 2.1.1']
Melopy 4 []
memacs 127 "['""PIL""'  '""icalendar>=3.0""'  '""feedparser""']"
memcache-cli 68 "['""python-memcached""']"
MemcachedManager 45 []
memcacheinspector 22 []
memcacheliked 37 []
memcachelock 19 "['setuptools'  'python-memcached']"
mementos 2180 []
meminfo 9 []
memo 2 []
memo-client 2 []
memorised 83 ['python-memcached']
memory_profiler 228522 []
menagerie 10 []
meneco 58 "['""pyasp >= 1.0dev""']"
Menger 35 []
menhir.contenttype.document 7 "['dolmen.app.layout'  'dolmen.app.security'  'dolmen.app.content >= 1.0b1'  'dolmen.content >= 0.7'  'dolmen.forms.crud >= 1.0b2'  'dolmen.widget.tinymce'  'grok'  'html2text'  'setuptools'  'zope.i18nmessageid'  'zope.index'  'zope.interface'  'zope.schema']"
menhir.contenttype.file 9 "['dolmen.app.content >= 1.0b1'  'dolmen.app.security'  'dolmen.blob'  'dolmen.content >= 0.7'  'dolmen.file'  'setuptools'  'zope.i18n'  'zope.component'  'zope.i18nmessageid']"
menhir.contenttype.folder 11 "['dolmen.app.container >= 1.0b2'  'dolmen.app.content >= 1.0b1'  'dolmen.app.layout'  'dolmen.app.viewselector'  'dolmen.content >= 0.7'  'dolmen.menu'  'grokcore.view'  'megrok.layout'  'setuptools'  'zope.component'  'zope.container'  'zope.i18n'  'zope.i18nmessageid'  'zope.interface'  'zope.publisher']"
menhir.contenttype.image 12 []
menhir.contenttype.photoalbum 16 "['dolmen.app.content >= 1.0b1'  'dolmen.app.layout'  'dolmen.app.security'  'dolmen.app.viewselector'  'dolmen.content >= 0.7'  'dolmen.menu'  'fanstatic'  'grokcore.component'  'js.galleriffic >= 2.0.1-1'  'megrok.chameleon'  'menhir.contenttype.image >= 0.4'  'setuptools'  'zope.component'  'zope.container'  'zope.i18n'  'zope.i18nmessageid'  'zope.interface'  'zope.intid']"
